frame,rank,track_id,x,y,w,h,score,verified_score,tube_verifier_score,eligible,passes_floor,selected,hits,misses,vx,vy,competitor_margin,cand_source,cand_area,cand_fill,cand_aspect,cand_mean_residual,cand_mean_appearance,cand_local_contrast,cand_texture,cand_line_context,cand_isolation,cand_score,cand_local_flow_score,cand_local_flow_delta_px,cand_local_flow_bg_sigma,cand_local_flow_inside_n,cand_local_flow_annulus_n,cand_local_bg_residual,cand_local_residual_ratio,cand_local_comp_score,cand_map_score,cand_attached_support,cand_native_dark_score,cand_sky_like,tube_tube_hits,tube_tube_len,tube_hit_rate,tube_miss_rate,tube_mean_score,tube_score_std,tube_mean_map_score,tube_map_hit_rate,tube_appearance_only_rate,tube_tiny_rate,tube_mean_line_context,tube_max_line_context,tube_mean_attached_support,tube_max_attached_support,tube_mean_native_dark_score,tube_max_native_dark_score,tube_mean_sky_like,tube_max_sky_like,tube_sky_hit_rate,tube_mean_texture,tube_mean_residual,tube_mean_appearance,tube_mean_area,tube_mean_pair_score,tube_positive_pair_rate,tube_mean_pair_raw,tube_positive_pair_raw_rate,tube_mean_pair_bg,tube_positive_pair_bg_rate,tube_mean_pair_bg_local,tube_positive_pair_bg_local_rate,tube_mean_align_gain,tube_positive_align_rate,tube_mean_bg_dist,tube_mean_cv_resid,tube_mean_bg_minus_cv,tube_mean_cand_density,tube_log_cand_density,tube_mean_speed,tube_max_speed,tube_mean_accel,tube_max_accel,learned_score,fold
631,38,9305,0,103,14,14,2.511028,-3.586086,-6.097114,0,0,0,2,0,-0.175,0.525,2.494418,large_dark,196,1.0,1.0,17.76,9.44,24.47,67.46,1.061,0.0,4.749,0.0,0.0,0.0,0,0,0.0,0.0,0.0,51.257,1.85,0.0,0.0,2.0,3.0,0.666667,0.333333,3.5735,1.1755,25.6285,0.5,0.0,0.5,1.057,1.061,8.515,15.18,0.0,0.0,0.0,0.0,0.0,80.135,29.88,16.94,101.0,-0.133063,0.0,-0.133063,0.0,-0.16977,0.0,-0.119821,0.0,0.162397,0.333333,0.971825,0.527046,0.444779,21.0,3.091042,0.527046,1.581139,0.527046,1.581139,0.0003955407002882385,0
631,39,9348,73,204,2,2,-0.143603,-6.080503,-5.9369,0,0,0,1,0,0.0,0.0,2.521752,motion,3,0.75,1.0,43.25,18.75,20.12,58.74,1.124,0.0,2.158,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,9.523,0.0,0.0,1.0,1.0,1.0,0.0,2.158,0.0,0.0,0.0,0.0,1.0,1.124,1.124,9.523,9.523,0.0,0.0,0.0,0.0,0.0,58.74,43.25,18.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.583519,0.0,0.0,0.0,0.0,0.32476833065690214,0
631,40,9352,23,164,2,2,-0.193155,-8.602255,-8.4091,0,0,0,1,0,0.0,0.0,0.610102,motion,4,1.0,1.0,49.75,15.25,17.55,73.29,0.368,2.5,1.827,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,12.389,0.0,0.0,1.0,1.0,1.0,0.0,1.827,0.0,0.0,0.0,0.0,1.0,0.368,0.368,12.389,12.389,0.0,0.0,0.0,0.0,0.0,73.29,49.75,15.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.583519,0.0,0.0,0.0,0.0,0.0032968487811378903,0
631,41,9349,20,157,3,1,-0.075957,-9.212357,-9.1364,0,0,0,1,0,0.0,0.0,5.284941,motion,3,1.0,3.0,45.67,20.33,23.76,64.96,0.642,1.33,2.051,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,12.826,0.0,0.0,1.0,1.0,1.0,0.0,2.051,0.0,0.0,0.0,0.0,1.0,0.642,0.642,12.826,12.826,0.0,0.0,0.0,0.0,0.0,64.96,45.67,20.33,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.583519,0.0,0.0,0.0,0.0,0.007122997442453476,0
631,42,9305,6,107,3,3,-2.090165,-14.497298,-12.407133,0,0,0,1,2,0.0,0.0,2.40218,motion,6,0.667,1.0,42.0,24.44,29.9,92.81,1.053,0.83,2.398,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,15.18,0.0,0.0,1.0,3.0,0.333333,0.666667,2.398,0.0,0.0,0.0,0.0,1.0,1.053,1.053,15.18,15.18,0.0,0.0,0.0,0.0,0.0,92.81,42.0,24.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.091042,0.0,0.0,0.0,0.0,0.009604903926587608,0
631,43,6609,80,114,14,14,1.486061,-16.899479,-18.38554,1,0,0,9,0,2.596612,-0.897602,1.420936,large_dark,196,1.0,1.0,6.21,5.42,21.45,73.7,0.501,0.0,3.424,0.0,0.0,0.0,0,0,0.0,0.0,0.0,35.779,34.304,0.0,0.0,9.0,9.0,1.0,0.0,4.505778,1.033322,49.783778,1.0,0.0,0.0,0.465667,0.509,16.469889,34.304,0.0,0.0,0.0,0.0,0.0,75.582222,3.362222,6.5,196.0,0.00478,0.0,0.00478,0.0,0.011152,0.0,0.000981,0.0,-0.012027,0.0,2.423937,3.497867,-1.07393,14.777778,2.758602,2.914405,16.401219,3.497867,15.745409,2.04389220875283e-05,0
631,44,6609,86,110,14,14,-3.507569,-18.320415,-14.812846,0,0,0,7,2,4.489022,-2.124501,0.592204,large_dark,196,1.0,1.0,4.66,5.27,22.0,72.88,0.489,0.0,3.355,0.0,0.0,0.0,0,0,0.0,0.0,0.0,35.038,33.418,0.0,0.0,7.0,9.0,0.777778,0.222222,4.830714,0.947006,53.891,1.0,0.0,0.0,0.457286,0.509,11.501,33.418,0.0,0.0,0.0,0.0,0.0,76.234286,3.435714,6.83,196.0,0.000956,0.0,0.000956,0.0,0.007329,0.0,0.000981,0.0,-0.024646,0.0,2.312826,2.761811,-0.448985,14.777778,2.758602,3.79582,16.401219,2.761811,15.745409,4.683465023421762e-06,0
631,45,9103,101,131,14,14,0.617708,-18.912619,-19.530328,1,0,0,4,1,-1.204847,-0.312898,,large_dark,196,1.0,1.0,0.0,6.44,17.07,70.96,0.684,0.0,3.515,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38.208,2.534,0.0,0.0,4.0,9.0,0.444444,0.555556,3.41175,0.13645,37.1535,1.0,0.0,0.0,0.715,0.758,16.53875,35.283,0.0,0.0,0.0,0.0,0.0,68.0775,3.0375,6.175,196.0,0.001784,0.0,0.001784,0.0,0.021667,0.111111,-0.017596,0.0,-0.035532,0.0,1.521298,1.133882,0.387416,14.777778,2.758602,1.581712,6.082763,1.133882,6.615213,2.3024652645088412e-05,0
632,1,1,58,90,14,14,95.528809,98.436881,2.908072,1,1,1,9,0,-0.446858,0.338456,6.056783,large_dark,196,1.0,1.0,19.18,13.3,21.85,56.57,0.843,0.0,11.39,0.0,0.0,0.0,0,0,0.0,0.0,0.0,132.868,2.343,0.0,0.0,9.0,9.0,1.0,0.0,11.714111,0.314281,137.346556,1.0,0.0,0.0,0.833444,0.876,2.456889,2.553,0.0,0.0,0.0,0.0,0.0,52.47,14.081111,14.711111,196.0,-0.196981,0.111111,-0.196981,0.111111,-1.307495,0.0,-1.108819,0.0,-0.218565,0.0,1.946828,0.527166,1.419662,15.777778,2.820055,0.379357,1.414214,0.527166,1.326656,0.9987438998519934,0
632,2,1,66,90,7,7,89.426509,92.380098,2.953589,1,1,0,9,0,1.128142,-0.886544,9.514036,map,49,1.0,1.0,61.27,52.63,63.15,53.71,0.54,0.0,5.227,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.379,4.58,0.0,0.0,9.0,9.0,1.0,0.0,11.029333,2.072203,122.958889,1.0,0.0,0.0,0.799778,0.876,2.705444,4.58,0.0,0.0,0.0,0.0,0.0,52.152222,18.757778,19.081111,179.666667,0.034731,0.222222,0.034731,0.222222,-1.075782,0.0,-0.785272,0.0,-0.130998,0.111111,1.771984,0.870121,0.901863,15.777778,2.820055,0.700129,4.301163,0.870121,4.413253,0.999906856694721,0
632,3,1,68,86,12,12,79.672207,82.866063,3.193856,1,1,0,9,0,2.151892,-1.227794,37.358884,map,144,1.0,1.0,46.46,22.92,6.41,46.87,0.883,0.0,5.931,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5.107,2.514,0.0,0.0,9.0,9.0,1.0,0.0,10.355889,2.806763,109.007444,1.0,0.0,0.0,0.767222,0.883,2.325889,2.553,0.0,0.0,0.0,0.0,0.0,53.726667,24.018889,22.917778,171.222222,-0.295033,0.222222,-0.295033,0.222222,-0.936347,0.0,-0.749567,0.0,-0.021345,0.111111,1.873703,1.221325,0.652378,15.777778,2.820055,1.227175,4.743416,1.221325,4.953238,0.9992055894438286,0
632,4,6609,66,126,14,14,42.659075,45.507179,2.848104,1,1,0,9,0,1.155857,0.36495,12.818021,large_dark,196,1.0,1.0,6.51,11.06,10.65,78.24,0.565,0.0,5.264,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.52,3.358,0.0,0.0,9.0,9.0,1.0,0.0,5.328889,0.113772,59.999333,1.0,0.0,0.0,0.507889,0.568,3.169111,3.452,0.0,0.0,0.0,0.0,0.0,77.614444,5.82,8.471111,196.0,-0.012044,0.0,-0.012044,0.0,-0.001593,0.0,-0.001801,0.0,0.017014,0.0,0.647603,1.031912,-0.384309,15.777778,2.820055,1.072984,2.0,1.031912,1.432512,0.007594942229175899,0
632,5,9169,58,167,14,14,28.898045,32.689157,3.791113,1,1,0,9,0,-0.216347,3.319869,3.973134,large_dark,196,1.0,1.0,4.92,6.03,18.56,70.22,0.58,0.0,4.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,43.428,2.706,0.0,0.0,9.0,9.0,1.0,0.0,4.150333,0.115681,45.172889,1.0,0.0,0.0,0.429333,0.58,2.403,2.706,0.0,0.0,0.0,0.0,0.0,76.662222,4.561111,4.825556,196.0,0.15371,0.111111,0.15371,0.111111,0.292445,0.111111,0.081477,0.111111,0.018048,0.111111,1.210325,2.346697,-1.136372,15.777778,2.820055,2.582912,5.0,2.346697,3.399651,0.0007825690342811779,0
632,6,9169,58,164,14,14,24.996777,28.716024,3.719247,1,1,0,8,1,-0.332842,2.415183,3.986871,large_dark,196,1.0,1.0,19.2,5.92,18.65,74.29,0.474,0.0,4.402,0.0,0.0,0.0,0,0,0.0,0.0,0.0,46.631,2.607,0.0,0.0,8.0,9.0,0.888889,0.111111,4.169125,0.10898,45.391,1.0,0.0,0.0,0.4105,0.474,2.365125,2.607,0.0,0.0,0.0,0.0,0.0,77.4675,4.51625,4.675,196.0,0.151161,0.111111,0.151161,0.111111,0.289131,0.111111,0.081154,0.111111,0.015524,0.111111,1.05319,2.057124,-1.003934,15.777778,2.820055,2.298247,4.123106,2.057124,3.399651,0.00031140783659037806,0
632,7,8632,7,84,14,14,24.214945,24.729153,0.514207,1,1,0,9,0,1.398047,-0.474511,1.585077,large_dark,196,1.0,1.0,2.7,14.96,8.38,60.53,1.12,0.0,3.945,0.0,0.0,0.0,0,0,0.0,0.0,0.0,43.13,1.7,0.0,0.0,9.0,9.0,1.0,0.0,3.989556,0.134579,42.190667,1.0,0.0,0.0,1.112222,1.146,4.575,7.809,0.0,0.0,0.0,0.0,0.0,60.387778,10.18,16.113333,196.0,0.009814,0.111111,0.009814,0.111111,0.048369,0.111111,0.052802,0.222222,0.28316,0.333333,2.304243,2.276616,0.027628,15.777778,2.820055,1.608015,5.0,2.276616,3.287534,0.16297446084492592,0
632,8,8632,36,94,14,14,31.692088,23.144076,-8.548012,1,1,0,9,0,1.575721,-0.0,2.462695,large_dark,196,1.0,1.0,4.97,15.77,0.53,66.69,0.654,0.0,4.397,0.0,0.0,0.0,0,0,0.0,0.0,0.0,47.862,13.719,0.0,0.0,9.0,9.0,1.0,0.0,4.298333,0.085685,47.247889,1.0,0.0,0.0,0.812889,1.011,13.205222,15.897,0.0,0.0,0.0,0.0,0.0,63.606667,3.517778,15.166667,196.0,-0.037472,0.0,-0.037472,0.0,-0.025491,0.0,-0.00713,0.0,-0.008079,0.0,0.333333,1.341174,-1.007841,15.777778,2.820055,1.555556,3.0,1.341174,2.014964,0.7538958593802348,0
632,9,8632,38,100,3,3,29.175244,20.681381,-8.493863,1,1,0,9,0,0.350721,0.175,4.365198,appearance,9,1.0,1.0,1.67,45.44,50.71,92.47,1.145,0.0,2.522,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,8.349,0.0,0.0,9.0,9.0,1.0,0.0,4.09,0.559869,41.929889,0.888889,0.111111,0.111111,0.867444,1.145,12.608556,15.897,0.0,0.0,0.0,0.0,0.0,66.471111,3.151111,18.463333,175.222222,0.013255,0.111111,0.013255,0.111111,0.025236,0.111111,0.067555,0.111111,-6.8e-05,0.0,0.72617,1.589851,-0.863681,15.777778,2.820055,1.509015,3.0,1.589851,2.890831,0.9701834016817834,0
632,10,8632,2,85,14,14,16.49697,16.316182,-0.180787,0,1,0,7,2,0.036797,-0.294701,6.160145,large_dark,196,1.0,1.0,0.0,16.33,14.02,61.01,1.135,0.0,3.91,0.0,0.0,0.0,0,0,0.0,0.0,0.0,42.195,7.809,0.0,0.0,7.0,9.0,0.777778,0.222222,3.995714,0.15154,41.913571,1.0,0.0,0.0,1.108714,1.146,5.386,7.809,0.0,0.0,0.0,0.0,0.0,60.312857,12.427143,16.312857,196.0,0.008285,0.111111,0.008285,0.111111,0.03078,0.111111,0.050785,0.222222,0.290722,0.333333,2.035997,1.809156,0.226841,15.777778,2.820055,1.092227,5.0,1.809156,3.287534,0.06374429504536966,0
632,11,6609,58,144,14,14,6.822428,10.156038,3.33361,1,1,0,9,0,-0.511018,3.510575,4.197975,large_dark,196,1.0,1.0,4.32,1.63,26.72,78.79,0.396,0.0,3.445,0.0,0.0,0.0,0,0,0.0,0.0,0.0,36.448,3.019,0.0,0.0,9.0,9.0,1.0,0.0,4.779556,0.851503,53.147889,1.0,0.0,0.0,0.459222,0.524,2.994778,3.393,0.0,0.0,0.0,0.0,0.0,77.895556,5.993333,5.775556,196.0,-0.01026,0.0,-0.01026,0.0,0.00274,0.0,-0.000144,0.0,-0.070294,0.111111,2.38463,3.10461,-0.71998,15.777778,2.820055,2.894892,15.811388,3.10461,15.628249,3.591198189363057e-06,0
632,12,9329,92,128,14,14,3.247598,5.958063,2.710465,0,0,0,2,0,-1.05,0.0,0.236893,large_dark,196,1.0,1.0,4.48,4.86,24.9,72.89,0.673,0.0,3.505,0.0,0.0,0.0,0,0,0.0,0.0,0.0,37.239,3.384,0.0,0.0,2.0,2.0,1.0,0.0,3.496,0.009,37.0505,1.0,0.0,0.0,0.679,0.685,3.258,3.384,0.0,0.0,0.0,0.0,0.0,72.465,5.83,4.99,196.0,-0.022942,0.0,-0.022942,0.0,-0.020648,0.0,-0.099005,0.0,0.03453,0.0,2.54951,1.5,1.04951,26.5,3.314186,1.5,3.0,1.5,3.0,5.85307251031828e-06,0
632,13,8632,25,96,3,3,12.772636,5.721169,-7.051467,1,0,0,8,1,-2.3203,-0.976063,0.937674,appearance,9,1.0,1.0,3.11,42.56,47.51,79.44,1.244,0.67,2.333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.935,0.0,0.0,8.0,9.0,0.888889,0.111111,3.540375,0.8931,29.245375,0.625,0.375,0.375,1.020125,1.244,8.922625,15.897,0.0,0.0,0.0,0.0,0.0,70.8775,3.24625,26.3125,125.875,-0.016569,0.0,-0.016569,0.0,-0.031864,0.0,-0.029252,0.0,0.014352,0.111111,1.340886,2.131509,-0.790623,15.777778,2.820055,2.190461,7.615773,2.131509,7.84403,0.6132672432791847,0
632,14,9299,11,126,12,12,1.841675,4.783496,2.94182,0,0,0,2,1,0.7,0.0,0.625761,map,144,1.0,1.0,10.47,8.77,16.89,73.85,0.753,0.0,2.98,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.489,3.046,0.0,0.0,2.0,4.0,0.5,0.5,3.3035,0.3235,2.826,1.0,0.0,0.0,0.737,0.753,2.4875,3.046,0.0,0.0,0.0,0.0,0.0,74.985,11.855,8.64,144.0,0.165181,0.25,0.165181,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,20.25,3.056357,0.675,2.0,0.5,2.0,0.0003652315743791981,0
632,15,9364,106,132,14,14,1.173635,4.157735,2.9841,0,0,0,1,0,0.0,0.0,0.257832,large_dark,196,1.0,1.0,5.58,8.07,16.63,72.9,0.701,0.0,3.388,0.0,0.0,0.0,0,0,0.0,0.0,0.0,35.705,2.31,0.0,0.0,1.0,1.0,1.0,0.0,3.388,0.0,35.705,1.0,0.0,0.0,0.701,0.701,2.31,2.31,0.0,0.0,0.0,0.0,0.0,72.9,5.58,8.07,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.944439,0.0,0.0,0.0,0.0,8.385732753910965e-05,0
632,16,9366,76,34,12,12,0.973403,3.899903,2.9265,0,0,0,1,0,0.0,0.0,0.103348,map,144,1.0,1.0,15.33,6.11,12.83,27.44,0.51,0.0,3.107,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.49,0.845,0.0,0.074,1.0,1.0,1.0,0.0,3.107,0.0,2.49,1.0,0.0,0.0,0.51,0.51,0.845,0.845,0.0,0.0,0.074,0.074,0.0,27.44,15.33,6.11,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.944439,0.0,0.0,0.0,0.0,0.0176645275072404,0
632,17,6609,56,152,14,14,0.552819,3.796554,3.243735,0,0,0,7,2,-1.209511,5.575324,0.140749,large_dark,196,1.0,1.0,0.0,1.72,22.76,79.05,0.417,0.0,3.748,0.0,0.0,0.0,0,0,0.0,0.0,0.0,41.071,2.774,0.0,0.0,7.0,9.0,0.777778,0.222222,5.143714,0.578304,57.836571,1.0,0.0,0.0,0.475857,0.524,3.013286,3.393,0.0,0.0,0.0,0.0,0.0,77.641429,5.13,6.962857,196.0,-0.026319,0.0,-0.026319,0.0,-0.000828,0.0,-0.002223,0.0,-0.101321,0.0,2.136178,2.412642,-0.276464,15.777778,2.820055,3.718228,15.811388,2.412642,15.628249,2.1992801899462335e-06,0
632,18,9302,15,108,14,14,4.199596,3.655806,-0.54379,1,0,0,3,0,1.05,0.0,0.504588,large_dark,196,1.0,1.0,6.57,4.49,10.62,68.65,0.991,0.0,3.186,0.0,0.0,0.0,0,0,0.0,0.0,0.0,35.192,7.812,0.0,0.0,3.0,4.0,0.75,0.25,3.231333,0.077933,35.562333,1.0,0.0,0.0,0.982333,0.991,5.910667,7.812,0.0,0.0,0.0,0.0,0.0,68.583333,8.84,4.023333,196.0,0.000574,0.0,0.000574,0.0,-0.023515,0.0,-0.004434,0.0,-0.070622,0.0,0.5,0.75,-0.25,20.25,3.056357,0.75,3.0,0.75,3.0,0.0008360421719452246,0
632,19,9370,95,38,12,12,0.408768,3.151218,2.74245,0,0,0,1,0,0.0,0.0,0.131504,map,144,1.0,1.0,7.56,3.53,5.51,25.19,0.474,0.0,2.5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.009,0.623,0.0,0.058,1.0,1.0,1.0,0.0,2.5,0.0,2.009,1.0,0.0,0.0,0.474,0.474,0.623,0.623,0.0,0.0,0.058,0.058,0.0,25.19,7.56,3.53,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.944439,0.0,0.0,0.0,0.0,0.008643396190622614,0
632,20,9328,42,152,5,5,0.382064,3.019714,2.63765,0,0,0,1,1,0.0,0.0,0.035947,map,25,1.0,1.0,19.32,16.88,24.07,62.52,0.202,0.0,3.529,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.359,2.706,0.0,0.0,1.0,2.0,0.5,0.5,3.529,0.0,2.359,1.0,0.0,0.0,0.202,0.202,2.706,2.706,0.0,0.0,0.0,0.0,0.0,62.52,19.32,16.88,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,3.314186,0.0,0.0,0.0,0.0,0.0016265274634234667,0
632,21,9368,24,188,7,7,0.500518,2.983768,2.48325,0,0,0,1,0,0.0,0.0,0.271567,map,49,1.0,1.0,12.33,12.61,15.93,59.36,0.683,0.0,2.673,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.851,2.071,0.0,0.0,1.0,1.0,1.0,0.0,2.673,0.0,1.851,1.0,0.0,0.0,0.683,0.683,2.071,2.071,0.0,0.0,0.0,0.0,0.0,59.36,12.33,12.61,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.944439,0.0,0.0,0.0,0.0,0.0006111099039656918,0
632,22,9332,32,180,5,5,0.1263,2.7122,2.5859,0,0,0,1,1,0.0,0.0,0.18391,map,25,1.0,1.0,25.0,21.08,25.2,59.25,0.48,0.0,3.363,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.062,2.281,0.0,0.0,1.0,2.0,0.5,0.5,3.363,0.0,2.062,1.0,0.0,0.0,0.48,0.48,2.281,2.281,0.0,0.0,0.0,0.0,0.0,59.25,25.0,21.08,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,3.314186,0.0,0.0,0.0,0.0,0.018205045147087703,0
632,23,9335,14,152,7,7,-0.11971,2.52829,2.648,0,0,0,1,1,0.0,0.0,0.007894,map,49,1.0,1.0,24.96,14.16,13.6,62.66,0.407,0.0,3.077,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.054,2.2,0.0,0.0,1.0,2.0,0.5,0.5,3.077,0.0,2.054,1.0,0.0,0.0,0.407,0.407,2.2,2.2,0.0,0.0,0.0,0.0,0.0,62.66,24.96,14.16,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,3.314186,0.0,0.0,0.0,0.0,0.002593105664196084,0
632,24,9329,95,128,14,14,0.172696,2.520396,2.3477,0,0,0,1,1,0.0,0.0,0.034387,large_dark,196,1.0,1.0,7.18,5.12,22.92,72.04,0.685,0.0,3.487,0.0,0.0,0.0,0,0,0.0,0.0,0.0,36.862,3.132,0.0,0.0,1.0,2.0,0.5,0.5,3.487,0.0,36.862,1.0,0.0,0.0,0.685,0.685,3.132,3.132,0.0,0.0,0.0,0.0,0.0,72.04,7.18,5.12,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,3.314186,0.0,0.0,0.0,0.0,0.0001120645043816432,0
632,25,9305,0,102,14,14,6.915813,2.486009,-4.429804,1,0,0,3,0,-0.11375,-0.00875,0.09232,large_dark,196,1.0,1.0,15.99,8.77,24.26,67.12,1.079,0.0,5.159,0.0,0.0,0.0,0,0,0.0,0.0,0.0,56.798,1.693,0.0,0.0,3.0,4.0,0.75,0.25,4.102,1.21648,36.018333,0.666667,0.0,0.333333,1.064333,1.079,6.241,15.18,0.0,0.0,0.0,0.0,0.0,75.796667,25.25,14.216667,132.666667,-0.051619,0.0,-0.051619,0.0,-0.122739,0.0,-0.089507,0.0,0.150445,0.25,1.082422,0.779037,0.303386,20.25,3.056357,0.645285,1.581139,0.779037,1.581139,0.0009134220148443185,0
632,26,9302,12,108,14,14,1.49789,2.39369,0.8958,0,0,0,2,2,0.0,0.0,0.49114,large_dark,196,1.0,1.0,0.07,3.79,11.21,68.55,0.978,0.0,3.167,0.0,0.0,0.0,0,0,0.0,0.0,0.0,35.758,4.96,0.0,0.0,2.0,4.0,0.5,0.5,3.254,0.087,35.7475,1.0,0.0,0.0,0.978,0.978,4.96,4.96,0.0,0.0,0.0,0.0,0.0,68.55,9.975,3.79,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,3.056357,0.0,0.0,0.0,0.0,0.0003874061324153751,0
632,27,9336,4,218,5,5,-0.300401,1.902549,2.20295,0,0,0,1,1,0.0,0.0,0.04245,map,25,1.0,1.0,35.28,13.84,16.68,56.09,0.86,0.0,3.053,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.971,2.35,0.0,0.0,1.0,2.0,0.5,0.5,3.053,0.0,1.971,1.0,0.0,0.0,0.86,0.86,2.35,2.35,0.0,0.0,0.0,0.0,0.0,56.09,35.28,13.84,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,3.314186,0.0,0.0,0.0,0.0,0.01455656016132722,0
632,28,9333,40,196,5,5,-0.137751,1.860099,1.99785,0,0,0,1,1,0.0,0.0,0.078683,map,25,1.0,1.0,25.2,17.68,22.4,53.34,0.915,0.0,3.245,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.164,2.773,0.0,0.0,1.0,2.0,0.5,0.5,3.245,0.0,2.164,1.0,0.0,0.0,0.915,0.915,2.773,2.773,0.0,0.0,0.0,0.0,0.0,53.34,25.2,17.68,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,3.314186,0.0,0.0,0.0,0.0,0.04788692470975556,0
632,29,9337,16,190,5,5,-0.355084,1.781416,2.1365,0,0,0,1,1,0.0,0.0,0.379802,map,25,1.0,1.0,24.04,19.08,25.9,57.52,0.848,0.0,2.991,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.808,2.406,0.0,0.0,1.0,2.0,0.5,0.5,2.991,0.0,1.808,1.0,0.0,0.0,0.848,0.848,2.406,2.406,0.0,0.0,0.0,0.0,0.0,57.52,24.04,19.08,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,3.314186,0.0,0.0,0.0,0.0,0.02531429483463155,0
632,30,9343,105,148,12,12,-0.843387,1.401613,2.245,0,0,0,1,1,0.0,0.0,0.093696,map,144,1.0,1.0,11.19,8.48,13.06,75.49,0.724,0.0,2.431,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.908,2.48,0.0,0.0,1.0,2.0,0.5,0.5,2.431,0.0,1.908,1.0,0.0,0.0,0.724,0.724,2.48,2.48,0.0,0.0,0.0,0.0,0.0,75.49,11.19,8.48,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,3.314186,0.0,0.0,0.0,0.0,0.00020121930265898613,0
632,31,9339,88,182,5,5,-0.450183,1.307917,1.7581,0,0,0,1,1,0.0,0.0,0.046345,map,25,1.0,1.0,29.2,14.0,17.74,68.01,0.941,0.0,2.926,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.91,2.93,0.0,0.0,1.0,2.0,0.5,0.5,2.926,0.0,1.91,1.0,0.0,0.0,0.941,0.941,2.93,2.93,0.0,0.0,0.0,0.0,0.0,68.01,29.2,14.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,3.314186,0.0,0.0,0.0,0.0,0.003712333186940625,0
