clip,frame,source,orig_x,orig_y,orig_w,orig_h,orig_cx,orig_cy,x,y,w,h,det_x,det_y,det_w,det_h,visible,confidence,notes
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,450,vision_assisted_pre594_video_v1,151.0,196.0,42.0,42.0,172.0,217.0,75.5,98.0,21.0,21.0,75.5,98.0,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,451,vision_assisted_pre594_video_v1,151.08,195.94,42.0,42.0,172.08,216.94,75.54,97.97,21.0,21.0,75.54,97.97,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,452,vision_assisted_pre594_video_v1,152.16,195.86,42.0,42.0,173.16,216.86,76.08,97.93,21.0,21.0,76.08,97.93,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,453,vision_assisted_pre594_video_v1,152.26,195.8,42.0,42.0,173.26,216.8,76.13,97.9,21.0,21.0,76.13,97.9,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,454,vision_assisted_pre594_video_v1,153.34,196.72,42.0,42.0,174.34,217.72,76.67,98.36,21.0,21.0,76.67,98.36,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,455,vision_assisted_pre594_video_v1,154.42,196.66,42.0,42.0,175.42,217.66,77.21,98.33,21.0,21.0,77.21,98.33,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,456,vision_assisted_pre594_video_v1,154.5,196.58,42.0,42.0,175.5,217.58,77.25,98.29,21.0,21.0,77.25,98.29,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,457,vision_assisted_pre594_video_v1,155.58,197.52,42.0,42.0,176.58,218.52,77.79,98.76,21.0,21.0,77.79,98.76,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,458,vision_assisted_pre594_video_v1,155.68,197.44,42.0,42.0,176.68,218.44,77.84,98.72,21.0,21.0,77.84,98.72,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,459,vision_assisted_pre594_video_v1,156.76,198.38,42.0,42.0,177.76,219.38,78.38,99.19,21.0,21.0,78.38,99.19,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,460,vision_assisted_pre594_video_v1,157.84,198.3,42.0,42.0,178.84,219.3,78.92,99.15,21.0,21.0,78.92,99.15,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,461,vision_assisted_pre594_video_v1,157.92,198.24,42.0,42.0,178.92,219.24,78.96,99.12,21.0,21.0,78.96,99.12,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,462,vision_assisted_pre594_video_v1,159.0,199.16,42.0,42.0,180.0,220.16,79.5,99.58,21.0,21.0,79.5,99.58,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,463,vision_assisted_pre594_video_v1,159.1,199.1,42.0,42.0,180.1,220.1,79.55,99.55,21.0,21.0,79.55,99.55,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,464,vision_assisted_pre594_video_v1,160.18,200.02,42.0,42.0,181.18,221.02,80.09,100.01,21.0,21.0,80.09,100.01,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,465,vision_assisted_pre594_video_v1,161.26,200.96,42.0,42.0,182.26,221.96,80.63,100.48,21.0,21.0,80.63,100.48,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,466,vision_assisted_pre594_video_v1,161.34,200.88,42.0,42.0,182.34,221.88,80.67,100.44,21.0,21.0,80.67,100.44,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,467,vision_assisted_pre594_video_v1,162.42,200.82,42.0,42.0,183.42,221.82,81.21,100.41,21.0,21.0,81.21,100.41,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,468,vision_assisted_pre594_video_v1,162.52,200.74,42.0,42.0,183.52,221.74,81.26,100.37,21.0,21.0,81.26,100.37,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,469,vision_assisted_pre594_video_v1,163.6,201.68,42.0,42.0,184.6,222.68,81.8,100.84,21.0,21.0,81.8,100.84,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,470,vision_assisted_pre594_video_v1,165.68,202.6,42.0,42.0,186.68,223.6,82.84,101.3,21.0,21.0,82.84,101.3,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,471,vision_assisted_pre594_video_v1,165.76,202.54,42.0,42.0,186.76,223.54,82.88,101.27,21.0,21.0,82.88,101.27,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,472,vision_assisted_pre594_video_v1,166.84,203.46,42.0,42.0,187.84,224.46,83.42,101.73,21.0,21.0,83.42,101.73,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,473,vision_assisted_pre594_video_v1,166.94,203.4,42.0,42.0,187.94,224.4,83.47,101.7,21.0,21.0,83.47,101.7,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,474,vision_assisted_pre594_video_v1,168.02,204.32,42.0,42.0,189.02,225.32,84.01,102.16,21.0,21.0,84.01,102.16,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,475,vision_assisted_pre594_video_v1,169.1,205.26,42.0,42.0,190.1,226.26,84.55,102.63,21.0,21.0,84.55,102.63,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,476,vision_assisted_pre594_video_v1,169.18,205.18,42.0,42.0,190.18,226.18,84.59,102.59,21.0,21.0,84.59,102.59,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,477,vision_assisted_pre594_video_v1,171.26,206.12,42.0,42.0,192.26,227.12,85.63,103.06,21.0,21.0,85.63,103.06,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,478,vision_assisted_pre594_video_v1,171.34,206.04,42.0,42.0,192.34,227.04,85.67,103.02,21.0,21.0,85.67,103.02,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,479,vision_assisted_pre594_video_v1,172.44,206.98,42.0,42.0,193.44,227.98,86.22,103.49,21.0,21.0,86.22,103.49,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,480,vision_assisted_pre594_video_v1,174.52,207.9,42.0,42.0,195.52,228.9,87.26,103.95,21.0,21.0,87.26,103.95,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,481,vision_assisted_pre594_video_v1,174.6,207.84,42.0,42.0,195.6,228.84,87.3,103.92,21.0,21.0,87.3,103.92,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,482,vision_assisted_pre594_video_v1,175.68,208.76,42.0,42.0,196.68,229.76,87.84,104.38,21.0,21.0,87.84,104.38,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,483,vision_assisted_pre594_video_v1,175.76,208.7,42.0,42.0,196.76,229.7,87.88,104.35,21.0,21.0,87.88,104.35,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,484,vision_assisted_pre594_video_v1,147.86,214.62,42.0,42.0,168.86,235.62,73.93,107.31,21.0,21.0,73.93,107.31,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,485,vision_assisted_pre594_video_v1,147.94,214.56,42.0,42.0,168.94,235.56,73.97,107.28,21.0,21.0,73.97,107.28,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,486,vision_assisted_pre594_video_v1,148.02,214.48,42.0,42.0,169.02,235.48,74.01,107.24,21.0,21.0,74.01,107.24,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,487,vision_assisted_pre594_video_v1,148.1,214.42,42.0,42.0,169.1,235.42,74.05,107.21,21.0,21.0,74.05,107.21,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,488,vision_assisted_pre594_video_v1,148.18,214.34,42.0,42.0,169.18,235.34,74.09,107.17,21.0,21.0,74.09,107.17,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,489,vision_assisted_pre594_video_v1,148.28,214.28,42.0,42.0,169.28,235.28,74.14,107.14,21.0,21.0,74.14,107.14,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,490,vision_assisted_pre594_video_v1,148.36,214.2,42.0,42.0,169.36,235.2,74.18,107.1,21.0,21.0,74.18,107.1,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,491,vision_assisted_pre594_video_v1,148.44,214.14,42.0,42.0,169.44,235.14,74.22,107.07,21.0,21.0,74.22,107.07,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,492,vision_assisted_pre594_video_v1,148.52,214.06,42.0,42.0,169.52,235.06,74.26,107.03,21.0,21.0,74.26,107.03,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,493,vision_assisted_pre594_video_v1,148.6,214.0,42.0,42.0,169.6,235.0,74.3,107.0,21.0,21.0,74.3,107.0,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,494,vision_assisted_pre594_video_v1,148.7,212.92,42.0,42.0,169.7,233.92,74.35,106.46,21.0,21.0,74.35,106.46,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,495,vision_assisted_pre594_video_v1,148.78,212.86,42.0,42.0,169.78,233.86,74.39,106.43,21.0,21.0,74.39,106.43,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,496,vision_assisted_pre594_video_v1,148.86,212.78,42.0,42.0,169.86,233.78,74.43,106.39,21.0,21.0,74.43,106.39,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,497,vision_assisted_pre594_video_v1,148.94,212.72,42.0,42.0,169.94,233.72,74.47,106.36,21.0,21.0,74.47,106.36,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,498,vision_assisted_pre594_video_v1,149.02,212.64,42.0,42.0,170.02,233.64,74.51,106.32,21.0,21.0,74.51,106.32,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,499,vision_assisted_pre594_video_v1,149.12,211.58,42.0,42.0,170.12,232.58,74.56,105.79,21.0,21.0,74.56,105.79,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,500,vision_assisted_pre594_video_v1,149.2,211.5,42.0,42.0,170.2,232.5,74.6,105.75,21.0,21.0,74.6,105.75,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,501,vision_assisted_pre594_video_v1,149.28,210.44,42.0,42.0,170.28,231.44,74.64,105.22,21.0,21.0,74.64,105.22,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,502,vision_assisted_pre594_video_v1,149.36,210.36,42.0,42.0,170.36,231.36,74.68,105.18,21.0,21.0,74.68,105.18,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,503,vision_assisted_pre594_video_v1,149.44,210.3,42.0,42.0,170.44,231.3,74.72,105.15,21.0,21.0,74.72,105.15,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,504,vision_assisted_pre594_video_v1,148.54,209.22,42.0,42.0,169.54,230.22,74.27,104.61,21.0,21.0,74.27,104.61,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,505,vision_assisted_pre594_video_v1,148.62,209.16,42.0,42.0,169.62,230.16,74.31,104.58,21.0,21.0,74.31,104.58,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,506,vision_assisted_pre594_video_v1,148.7,208.08,42.0,42.0,169.7,229.08,74.35,104.04,21.0,21.0,74.35,104.04,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,507,vision_assisted_pre594_video_v1,148.78,207.02,42.0,42.0,169.78,228.02,74.39,103.51,21.0,21.0,74.39,103.51,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,508,vision_assisted_pre594_video_v1,148.86,206.94,42.0,42.0,169.86,227.94,74.43,103.47,21.0,21.0,74.43,103.47,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,509,vision_assisted_pre594_video_v1,148.96,205.88,42.0,42.0,169.96,226.88,74.48,102.94,21.0,21.0,74.48,102.94,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,510,vision_assisted_pre594_video_v1,149.04,205.8,42.0,42.0,170.04,226.8,74.52,102.9,21.0,21.0,74.52,102.9,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,511,vision_assisted_pre594_video_v1,148.12,204.74,42.0,42.0,169.12,225.74,74.06,102.37,21.0,21.0,74.06,102.37,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,512,vision_assisted_pre594_video_v1,148.2,203.66,42.0,42.0,169.2,224.66,74.1,101.83,21.0,21.0,74.1,101.83,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,513,vision_assisted_pre594_video_v1,148.28,203.6,42.0,42.0,169.28,224.6,74.14,101.8,21.0,21.0,74.14,101.8,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,514,vision_assisted_pre594_video_v1,148.38,202.52,42.0,42.0,169.38,223.52,74.19,101.26,21.0,21.0,74.19,101.26,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,515,vision_assisted_pre594_video_v1,148.46,202.46,42.0,42.0,169.46,223.46,74.23,101.23,21.0,21.0,74.23,101.23,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,516,vision_assisted_pre594_video_v1,147.54,201.38,42.0,42.0,168.54,222.38,73.77,100.69,21.0,21.0,73.77,100.69,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,517,vision_assisted_pre594_video_v1,147.62,199.32,42.0,42.0,168.62,220.32,73.81,99.66,21.0,21.0,73.81,99.66,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,518,vision_assisted_pre594_video_v1,147.7,199.24,42.0,42.0,168.7,220.24,73.85,99.62,21.0,21.0,73.85,99.62,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,519,vision_assisted_pre594_video_v1,147.8,198.18,42.0,42.0,168.8,219.18,73.9,99.09,21.0,21.0,73.9,99.09,21.0,21.0,1,low_medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,520,vision_assisted_pre594_video_v1,147.88,198.1,42.0,42.0,168.88,219.1,73.94,99.05,21.0,21.0,73.94,99.05,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,521,vision_assisted_pre594_video_v1,146.96,197.04,42.0,42.0,167.96,218.04,73.48,98.52,21.0,21.0,73.48,98.52,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,522,vision_assisted_pre594_video_v1,147.04,195.96,42.0,42.0,168.04,216.96,73.52,97.98,21.0,21.0,73.52,97.98,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,523,vision_assisted_pre594_video_v1,147.12,195.9,42.0,42.0,168.12,216.9,73.56,97.95,21.0,21.0,73.56,97.95,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,524,vision_assisted_pre594_video_v1,146.2,194.82,42.0,42.0,167.2,215.82,73.1,97.41,21.0,21.0,73.1,97.41,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,525,vision_assisted_pre594_video_v1,146.3,194.76,42.0,42.0,167.3,215.76,73.15,97.38,21.0,21.0,73.15,97.38,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,526,vision_assisted_pre594_video_v1,146.38,193.68,42.0,42.0,167.38,214.68,73.19,96.84,21.0,21.0,73.19,96.84,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,527,vision_assisted_pre594_video_v1,146.46,192.62,42.0,42.0,167.46,213.62,73.23,96.31,21.0,21.0,73.23,96.31,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,528,vision_assisted_pre594_video_v1,146.54,192.54,42.0,42.0,167.54,213.54,73.27,96.27,21.0,21.0,73.27,96.27,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,529,vision_assisted_pre594_video_v1,145.62,190.48,42.0,42.0,166.62,211.48,72.81,95.24,21.0,21.0,72.81,95.24,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,530,vision_assisted_pre594_video_v1,145.72,190.4,42.0,42.0,166.72,211.4,72.86,95.2,21.0,21.0,72.86,95.2,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,531,vision_assisted_pre594_video_v1,145.8,189.34,42.0,42.0,166.8,210.34,72.9,94.67,21.0,21.0,72.9,94.67,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,532,vision_assisted_pre594_video_v1,144.88,188.26,42.0,42.0,165.88,209.26,72.44,94.13,21.0,21.0,72.44,94.13,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,533,vision_assisted_pre594_video_v1,144.96,188.2,42.0,42.0,165.96,209.2,72.48,94.1,21.0,21.0,72.48,94.1,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,534,vision_assisted_pre594_video_v1,145.04,187.12,42.0,42.0,166.04,208.12,72.52,93.56,21.0,21.0,72.52,93.56,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,535,vision_assisted_pre594_video_v1,145.14,187.06,42.0,42.0,166.14,208.06,72.57,93.53,21.0,21.0,72.57,93.53,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,536,vision_assisted_pre594_video_v1,144.22,185.98,42.0,42.0,165.22,206.98,72.11,92.99,21.0,21.0,72.11,92.99,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,537,vision_assisted_pre594_video_v1,144.3,184.92,42.0,42.0,165.3,205.92,72.15,92.46,21.0,21.0,72.15,92.46,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,538,vision_assisted_pre594_video_v1,144.38,184.84,42.0,42.0,165.38,205.84,72.19,92.42,21.0,21.0,72.19,92.42,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,539,vision_assisted_pre594_video_v1,144.46,183.78,42.0,42.0,165.46,204.78,72.23,91.89,21.0,21.0,72.23,91.89,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,540,vision_assisted_pre594_video_v1,144.56,183.7,42.0,42.0,165.56,204.7,72.28,91.85,21.0,21.0,72.28,91.85,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,541,vision_assisted_pre594_video_v1,143.64,182.64,42.0,42.0,164.64,203.64,71.82,91.32,21.0,21.0,71.82,91.32,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,542,vision_assisted_pre594_video_v1,143.72,181.56,42.0,42.0,164.72,202.56,71.86,90.78,21.0,21.0,71.86,90.78,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,543,vision_assisted_pre594_video_v1,143.8,181.5,42.0,42.0,164.8,202.5,71.9,90.75,21.0,21.0,71.9,90.75,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,544,vision_assisted_pre594_video_v1,143.88,180.42,42.0,42.0,164.88,201.42,71.94,90.21,21.0,21.0,71.94,90.21,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,545,vision_assisted_pre594_video_v1,143.98,180.36,42.0,42.0,164.98,201.36,71.99,90.18,21.0,21.0,71.99,90.18,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,546,vision_assisted_pre594_video_v1,143.06,179.28,42.0,42.0,164.06,200.28,71.53,89.64,21.0,21.0,71.53,89.64,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,547,vision_assisted_pre594_video_v1,143.14,178.22,42.0,42.0,164.14,199.22,71.57,89.11,21.0,21.0,71.57,89.11,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,548,vision_assisted_pre594_video_v1,143.22,178.14,42.0,42.0,164.22,199.14,71.61,89.07,21.0,21.0,71.61,89.07,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,549,vision_assisted_pre594_video_v1,143.3,177.08,42.0,42.0,164.3,198.08,71.65,88.54,21.0,21.0,71.65,88.54,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,550,vision_assisted_pre594_video_v1,143.4,177.0,42.0,42.0,164.4,198.0,71.7,88.5,21.0,21.0,71.7,88.5,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,551,vision_assisted_pre594_video_v1,142.48,175.94,42.0,42.0,163.48,196.94,71.24,87.97,21.0,21.0,71.24,87.97,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,552,vision_assisted_pre594_video_v1,142.56,175.86,42.0,42.0,163.56,196.86,71.28,87.93,21.0,21.0,71.28,87.93,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,553,vision_assisted_pre594_video_v1,142.64,175.8,42.0,42.0,163.64,196.8,71.32,87.9,21.0,21.0,71.32,87.9,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,554,vision_assisted_pre594_video_v1,142.72,174.72,42.0,42.0,163.72,195.72,71.36,87.36,21.0,21.0,71.36,87.36,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,555,vision_assisted_pre594_video_v1,142.82,174.66,42.0,42.0,163.82,195.66,71.41,87.33,21.0,21.0,71.41,87.33,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,556,vision_assisted_pre594_video_v1,142.9,174.58,42.0,42.0,163.9,195.58,71.45,87.29,21.0,21.0,71.45,87.29,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,557,vision_assisted_pre594_video_v1,141.98,173.52,42.0,42.0,162.98,194.52,70.99,86.76,21.0,21.0,70.99,86.76,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,558,vision_assisted_pre594_video_v1,142.06,173.44,42.0,42.0,163.06,194.44,71.03,86.72,21.0,21.0,71.03,86.72,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,559,vision_assisted_pre594_video_v1,142.14,173.38,42.0,42.0,163.14,194.38,71.07,86.69,21.0,21.0,71.07,86.69,21.0,21.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,560,vision_assisted_pre594_video_v1,145.24,176.3,36.0,36.0,163.24,194.3,72.62,88.15,18.0,18.0,72.62,88.15,18.0,18.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,561,vision_assisted_pre594_video_v1,145.32,176.24,36.0,36.0,163.32,194.24,72.66,88.12,18.0,18.0,72.66,88.12,18.0,18.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,562,vision_assisted_pre594_video_v1,145.4,175.16,36.0,36.0,163.4,193.16,72.7,87.58,18.0,18.0,72.7,87.58,18.0,18.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,563,vision_assisted_pre594_video_v1,145.48,175.1,36.0,36.0,163.48,193.1,72.74,87.55,18.0,18.0,72.74,87.55,18.0,18.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,564,vision_assisted_pre594_video_v1,145.56,175.02,36.0,36.0,163.56,193.02,72.78,87.51,18.0,18.0,72.78,87.51,18.0,18.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,565,vision_assisted_pre594_video_v1,145.66,174.96,36.0,36.0,163.66,192.96,72.83,87.48,18.0,18.0,72.83,87.48,18.0,18.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,566,vision_assisted_pre594_video_v1,145.74,174.88,36.0,36.0,163.74,192.88,72.87,87.44,18.0,18.0,72.87,87.44,18.0,18.0,1,medium,existing_tail_label
